[(-0.6808838900041586, -1.1367379412164638, 0.4878482735396572), (-0.6232433315846335, -0.44933944041014096, 1.0448290117400867), (0.5028599034211435, -0.6744665226599587, 0.5082979194631823), (-0.2874625178822738, -1.360864231603917, 0.48566781111848645), (0.35435723869888175, -1.4414817155649966, 0.3662609291633626), (-0.871139209139423, -1.3456758408734493, 1.4270340019832402)],1.931
[(-0.4872542940428659, -0.7083678175976764, 1.2248134406823457), (-0.46589599788657005, -1.3070386414310327, 0.7517968332163829), (0.4295671644410637, -0.7263177768120392, 0.8811410385701631), (0.10796513455539486, -0.950412748999335, 1.328429937717966), (-0.05783919149189842, -1.3801684628529622, 1.0951403545958713), (0.13563451667831716, -1.836309857986273, 1.3485742677507)],1.931
[(-0.4093788592911897, -0.13945008811476134, 0.8273738635671319), (-0.7941730181140383, -0.7290544653907025, 1.2604824951628892), (-0.2882285767035656, -1.3969863664351685, 0.9973338275827552), (-0.43615413467116326, -0.8465476923468187, 1.036125497412257), (-0.22476607543549043, -0.8863717530721926, 0.734970142138365), (0.48010258424203756, -1.009033394560394, 1.292138025513)],1297.832
[(-0.6550513461799826, -0.9556537893787437, 0.9330421565153042), (-0.6869799167961157, -1.2502106906396997, 1.2886188495959827), (0.47918970389313353, -0.9119123110594617, 0.9026171581381414), (0.2878250402607886, -0.7953803420415945, 0.963234779684313), (-0.27732417610044124, -1.2300485942370305, 0.8325867845691285), (-0.007222098623770365, -1.1835744657599148, 0.6636752625223113)],1.931
[(-0.13955038214239912, -1.5469136854899752, 1.1877306612008773), (-0.06184057824098618, -0.6708204926714285, 0.9472238757826392), (-0.005635343721551306, -1.1334862683251417, 1.2683845526141315), (0.54526032496609, -0.44590944682581646, 0.9897314545479245), (0.5489105017075362, -1.3470795402867286, 0.5355769822809725), (0.34933331314608196, -1.0365427358794836, 0.7890573735954898)],1332.25
[(0.0574031561193078, -1.5530670705321337, 0.9980666885823031), (-0.6388094237381626, -1.2265147736672892, 0.49374453228348414), (-0.19322944018802315, -0.4603865138066965, 0.911167263121531), (-0.2303948567799341, -1.380239450212239, 1.3911931145423773), (-0.08196212770223563, -1.2431801899612454, 0.8231612499258009), (0.11832820637181239, -0.6878628637070469, 1.1718809456220813)],1.931
[(0.01965569005010448, -0.6756755172677242, 0.992307069352296), (-0.23249464185352284, -0.35935900368599094, 1.1622287946305982), (0.11469477803937381, -0.7341402360576796, 0.9469527702204048), (-0.574425748688563, -0.5559705125704271, 1.3716167767810812), (0.03043416777196943, -1.0835572361015784, 0.4017423529316547), (-0.5385551785192487, -1.0977440351858472, 0.5137988836890375)],2.154
[(0.21050248288311968, -0.9342531063868094, 1.2754093653065295), (-0.15012445856735965, -0.9519199703600713, 1.0278832745546198), (-0.04944515994604648, -1.2296841329473331, 0.892133818091125), (-0.06734226671582431, -1.6156751511791287, 0.7426522754599783), (0.04531308811219012, -1.3281171435987809, 1.4289939689966131), (0.41895231414538164, -1.025378178278039, 1.4035115834388454)],1.931
[(-0.6288550050107112, -0.7294934295841584, 0.46392554448619405), (-0.7827522442469026, -0.29666906963741513, 0.3294650113699873), (0.807411367710878, -1.200412889694532, 1.1569696958168192), (-0.319225189070341, -0.6239137838774536, 0.9303797685248768), (-0.4731234395657276, -1.428532528128443, 1.031005046741532), (-0.5601806594079266, -1.2798280727718825, 1.3236095677600885)],658.771
[(-0.3208713368459277, -1.030183519274673, 0.47698423910375454), (0.6247820815354284, -1.022259848164936, 1.501791663345784), (0.18784896642197169, -0.7752175050628956, 0.9776953734309295), (-0.17037246000184325, -1.193313530386406, 1.3505175982838873), (0.1292920504648689, -0.8004591199497165, 0.7667056517813735), (0.5444346647708789, -0.9156541052664914, 0.9109078738408926)],1.931
[(-0.3469327476512034, -0.9851864706583449, 1.6609545980359557), (-0.3144326951376531, -0.8004808436393304, 1.1870284313215416), (0.4150591178245844, -0.797950031716741, 0.9704078601543713), (0.7624635703494859, -0.9377027421889997, 0.7731844752970496), (0.07759139217905334, -1.5055363806177804, 1.135688006009693), (-0.3005609061935195, -1.0315299127095923, 1.4940881453348474)],764.166
[(-0.4768161415413949, -0.5763104022652512, 0.8514469112176308), (0.32484656280789, -0.7454311978298193, 0.9952459169703319), (-0.2892881514453912, -1.142561058933464, 1.3115579076408515), (0.6452330416639684, -0.9074854061590342, 1.5132652565481135), (0.0990092760680996, -0.6679689297016174, 0.8205088941731238), (-0.019209941731583108, -0.9502490948207795, 1.4377077205976916)],12.565
[(-0.791821121120025, -0.8735575065335268, 0.8855023404301126), (0.008087300563244804, -1.0788826668291611, 1.4334352731832058), (0.18956328679244658, -0.7854469091389885, 0.6182895024631547), (0.738641123803093, -0.7172735455977128, 0.8092323159656886), (-0.24934780396944717, -1.1274240845804604, 0.9616457030702082), (-0.04956338673483244, -0.8739589044643622, 0.45481867840469015)],585.042
[(-0.5782178211710305, -1.0949929407958179, 1.251354217538637), (0.717149680542503, -0.8373153358114795, 1.1482102298906716), (0.32241707435728145, -1.0676406327906762, 0.921007243666176), (0.16962737627671168, -0.9494931032492924, 0.5139358136721439), (-0.08748795887662827, -0.5748007825663898, 0.7144090203592387), (0.22019208300153414, -1.0299359323897461, 0.9922433745989688)],1845.47
[(-0.8002673989325804, -1.1904582636976049, 1.0558445376807875), (0.2853127522034002, -1.1732775650274219, 0.8624885878058985), (0.4528545082655352, -1.5379919653260674, 1.172227585848781), (0.42694912885574243, -0.7489654467252196, 1.079731423442685), (0.30306908657809106, -1.092589771631536, 0.9966391493739494), (0.3036376584339199, -1.3483650655324455, 0.7009478060887882)],717.52
[(-0.7847559654214389, 0.09993596124670634, 1.2504081156402442), (-0.3331412736750441, -1.0964969800038449, 1.163762971685927), (-0.14760184151413544, -0.9261097684689368, 0.8551340832991586), (0.5142619559377066, -0.32059844031686835, 1.0304278205217838), (0.3286802798689285, -0.8431879276934123, 0.834485849567982), (-0.14973170346092357, -0.7611544940336683, 1.0379871160763392)],875.286
[(-0.2263782404300787, -1.1082263751745984, 1.1871817525098263), (0.07893350783540337, -1.3468570316082178, 0.9877671762530917), (0.1537545399627947, -1.1847184414933107, 0.5616455727991793), (-0.1814306157481307, -0.7196798626539846, 0.7621609662901941), (0.10812552120235745, -1.1005282262088367, 1.2789106924091782), (-0.07271771459454789, -1.0196710914288138, 1.5151866093245814)],1.931
[(-0.8631201354593755, -0.908886779930837, 0.8898966884118147), (-0.6873765412419155, -0.9091012719000651, 0.6257254334580997), (0.41663087615400407, -1.4130444708370404, 0.30643585941339024), (-0.13922911568697255, -1.0761339654014603, 0.7632739497098319), (0.2202697861814003, -1.0226110913558926, 0.6614755470015076), (0.22330401526453053, -0.9114384457058495, 1.1461644703028395)],177.418
[(0.3751569921480593, -1.2453224117290826, 1.044506281858709), (-0.29660916035936435, -0.7518988487598168, 0.9333479700189807), (0.20300058956291434, -0.9221378195090681, 0.8600437601960738), (0.31701443158571846, -1.01256906340446, 1.4971487834251676), (-0.228574946512683, -0.7506689517731672, 1.0696769680736637), (0.5460490965391582, -1.2239161458522503, 1.3484811949490432)],1.931
[(-0.6999056508301902, -1.365608323744267, 0.850332347394429), (-0.5763529176236178, -1.3019205123045232, 0.866046197270041), (0.22221420582586454, -1.1341884245448615, 0.574514658758467), (0.29857951905550306, -0.9111652887993519, 0.8421221787685793), (0.07400831862416575, -1.502220158726776, 0.5891212124186862), (-0.19182728116948733, -0.6245442069375782, 1.116038797260512)],262.944
[(0.017345734413815928, -1.3324025122959866, 0.8979120256766105), (-0.4012371587216614, -1.1467062611615928, 0.857310244531227), (0.3348537224360939, -0.967507825249361, 0.6008649932425059), (-0.43591318170649984, -1.1554775285479963, 0.9446151121376277), (-0.026140997342448163, -0.7445841376375841, 0.6831390032458469), (-0.02460434830927743, -1.0547893118399279, 1.0418937608693928)],1.931
[(-0.1993182869189436, -0.9036329204691895, 1.196872466532452), (-0.6890807504079028, -1.3103933682141125, 1.3301538940123665), (0.3701181033058536, -0.8073239542046504, 1.1566125282814814), (-0.043915518116773536, -1.1779046422008423, 1.1614062990749658), (-0.7516074148506817, -1.2054648555854837, 0.8594540246079185), (0.3380142731818745, -1.0910148853378228, 0.5549363758480279)],776.493
[(0.10606161821159565, -0.4788541498004254, 1.7209181651359573), (-0.18347077089422184, -1.1931191635398506, 1.3552686502208482), (-0.2104611475020847, -0.7608448346863943, 1.3075753530380907), (0.08582775253389827, -1.1602473198015428, 0.9046881928219785), (-0.37537198521061976, -0.7254609613860392, 1.1439690716423763), (0.20288309250223202, -0.756365066862769, 1.35112619243698)],40.178
[(-0.38590841711615054, -1.0846862820290686, 1.452084840191894), (0.11514380620035053, -1.3135594422265593, 1.46649441966219), (-0.08397216080021883, -1.1577685126143076, 1.0813389757371277), (0.32645107223263314, -1.2042828961823009, 0.7342670972200729), (0.33295666641180394, -1.7349253283492232, 1.2849823342372189), (-0.12894709079506625, -0.3396875786928639, 0.8674932184996134)],1.931
[(-0.21729219432748814, -0.5537539209090389, 0.9755582455405357), (-0.24316910318359264, -1.1289582227830124, 1.306797431367401), (0.19279344885440894, -0.6927814380757287, 0.9093113636302523), (-0.7123374713643054, -0.403532197196535, 0.8871226642218505), (0.17463749061147305, -1.0014564170972804, 1.1664821995780283), (0.20183645463446057, -0.9336761202829059, 0.8401707754856598)],17.259
[(0.12218984765450747, -0.8337339485248378, 0.9827030696784733), (0.23281425159579222, -0.7926568198243444, 1.2994095113252815), (0.5375985527629907, -1.0102386064219029, 1.6069175524705956), (0.22050910460387457, -1.4473449345183866, 0.9928712140150208), (-0.7891985719814195, -0.9436252120937689, 0.9278177496319582), (0.03923082543161563, -0.7605344561901767, 1.1233121538129007)],3068.442
[(0.1965649020247846, -0.3774842435046779, 0.9436563558440798), (-0.18367510977167137, -0.7138364695077803, 0.9206321546030369), (0.4739649264324969, -0.5156165471264711, 0.4089130272012502), (0.01260032225333753, -0.6560923906487485, 0.7794657704138488), (0.17908411381007833, -1.0032515023806785, 1.4007997298677497), (0.18684165818341192, -1.4756793849923684, 0.5176850999618866)],92.724
[(-0.33138507107912796, -0.7884929333453421, 1.8019422711645574), (-0.2850994237378792, -0.9511987305441757, 0.8113319996765038), (0.47363016824444704, -1.255522172495651, 1.5263878228699075), (-0.21363326316070266, -1.1962960184562406, 0.9172332490740538), (-0.29779523546019915, -1.2254114453544642, 0.964478449350703), (-0.2495703450759068, -1.505818530915486, 1.2340968876381453)],1.931
[(-0.37216401534222193, -0.9091006902307422, 0.4585594179604243), (-0.5996843546250756, -1.1185674755442807, 0.6365791545165523), (0.4960639195422122, -1.0478302705452656, 0.9107346300420187), (-0.018254492463575134, -0.9775129511104904, 1.2312494061335615), (0.3418558014481889, -0.9316913614247823, 1.713106178337919), (-0.31059350481884995, -0.8185737477854189, 1.0736584255061123)],1.932
[(-0.3905500201628328, -1.298680488096967, 0.947692830330593), (0.14780633413661748, -1.577344205016574, 1.2977182709008355), (-0.28793024619351226, -1.1467019199507686, 1.0941059226496992), (0.3000716236821446, -0.7489086335227744, 0.32664271764738495), (-0.17257627305392748, -1.2545097305707924, 0.8396310060131023), (0.765942069097959, -1.0452757182885473, 1.1928588632837187)],1.931
[(-0.6222714929466483, -0.6416370159355681, 0.8111205239989623), (0.14549370093754227, -0.9006963491345323, 0.8550972990516723), (0.06453928205330026, -1.2170360155954025, 0.941458075394895), (-0.313458009875369, -0.8556540848402234, 0.6980475885602635), (-0.2637666060088804, -0.7768315657881928, 0.7200810426350965), (-0.7355958040509045, -1.375668495261194, 0.7753532723581644)],3.944
[(-0.4166804876494147, -1.0743491442883946, 0.6734517306258923), (-0.250117460827294, -1.3121046751784577, 1.2600879811595949), (0.5353085047028325, -0.7700805044669553, 1.2223215928370723), (0.06559057272346643, -0.5508192126820488, 0.7319162606585021), (-0.5426492812893738, -0.8323607156292729, 1.172828377833873), (-0.05602983402265767, -1.0378031666028786, 0.9526539941531488)],1.931
[(-0.3381856388302358, -1.0610487651633669, 1.371365987258087), (-0.6243270854582927, -0.9269224073573363, 0.7685064893293316), (-0.4795940666079672, -1.087801792456973, 0.6061985803376914), (0.44644134189102247, -0.8958534486784688, 0.7470272600111905), (-0.7196119861267062, -0.9127073770284263, 1.3042033223038094), (0.21473585195695458, -1.20047557333646, 0.8873187571130096)],1079.615
[(-0.4851236601343196, -1.0880367612859718, 0.9503403449684323), (-0.8530253875877689, -1.2184456911835735, 0.9608496868474512), (0.6219704439746616, -0.9318364187793488, 1.163141933172204), (-0.44668238803102467, -1.1669080533609313, 0.4279475212471925), (0.5112891481384472, -0.69320667301498, 0.5223222423317919), (-0.08356617999407734, -0.9946063447549083, 1.5441264757582136)],303.899
[(-0.7553872088305437, -1.1343993810883148, 0.7330030320091051), (0.4079447184081983, -0.834473425473146, 1.0711379511013064), (-0.07236534197946096, -1.3396509269026902, 1.034504192052323), (-0.045730790229206106, -1.2924972836244006, 1.252863390412935), (0.023249057533914458, -1.0822865606793408, 0.8549071288496853), (0.1284444712385713, -0.9692968268625233, 1.3879004561853978)],1.931
[(-0.4204321183090329, -1.069001030489911, 0.5171692904897449), (-0.6156353475171455, -0.8861511851487852, 0.6457666661737602), (-0.4730609438522563, -0.9336050240258909, 0.8289188289956353), (-0.4009844810542577, -0.9499437409793898, 0.5078785098677094), (-0.16492983887772175, -0.7791599677163152, 1.28315751122507), (0.3228209257894097, -0.6412881506598567, 0.8026095380750417)],1155.93
[(-0.6671278350869772, -1.0736902653656812, 1.1067860056114835), (-0.1754544551663765, -0.5089857403901215, 0.7626132831785504), (0.09879133541379032, -0.6020700565349018, 1.1349514902604585), (0.19737088133311018, -0.7497443764388554, 0.9372019271211914), (-0.046377508358688285, -1.4946944001232563, 0.8866396231803535), (0.4674830659578049, -0.6845549044493704, 0.9712612604100277)],1.931
[(-0.38694403559906054, -1.062321688313428, 0.27035252362622675), (-0.21308181219065164, -1.357387098558817, 0.5904385257535407), (0.713861968868546, -0.5721326604430226, 1.3221852709322446), (-0.05329489937738989, -0.9128657924688224, 0.703593726956893), (-0.4450730016796581, -1.4699928205085364, 1.1875754708373436), (-0.05567227161256107, -1.3775509930301661, 1.3322160976515889)],653.722
[(-0.9131151962893609, -0.7579767538416622, 0.7392445628369357), (-0.12203870138211333, -1.0972969336413043, 0.8244457644530603), (0.10168686553752168, -0.9290274051794327, 1.179116702988408), (-0.3909342713402931, -0.9827991925779719, 0.9668844917904543), (0.3671593074136392, -0.7583253575027842, 1.120221487938548), (-0.31209385690577013, -0.9425776756050145, 0.7991248106897793)],1.931
[(-0.7948288496691943, -1.0749068076286807, 1.575852956443883), (0.6309351199386131, -1.2231216348250906, 1.1877897545282583), (-0.32403414650901385, -1.022630423899256, 1.0395883447570415), (-0.8157940086518546, -0.7511760441492986, 0.7749149852926753), (-0.7553831161534439, -0.34947329584499254, 0.21809585202637594), (-0.15210947737219677, -1.2433536729687833, 1.0445439069024391)],3490.86
[(0.4018808406260288, -0.7728396354957825, 1.169896464781213), (0.19805136020989467, -1.5434727025345136, 1.4122025729517556), (0.6659052173152733, -1.0279460224945833, 1.1753650945453977), (0.27252646382960427, -1.38706326457586, 1.2721009077278156), (-0.6310347192461421, -0.7830961298929604, 1.269876346613512), (-0.02521074766004629, -0.5405794318236241, 1.056945908009137)],3560.807
[(-0.7698060407518004, -1.127362905990554, 0.8976128185251324), (-0.6642536848951213, -1.102436766926247, 0.6091605368540682), (0.6669281002088914, -0.7158696964849947, 1.1853230258320953), (-0.4157354808705874, -0.9246047925933993, 1.1308972399063657), (-0.4251820154151331, -1.0009996417653666, 1.594016337298692), (-0.23075273372731067, -1.3062672333533767, 0.7726207145470977)],349.999
[(-0.913401524207744, -1.1586271981404344, 0.9981484863209698), (-0.7115655223591444, -0.7826023763600973, 0.8432647932640177), (-0.24204461870231928, -1.0089631773655228, 1.189532865716893), (0.5719661923535241, -1.0893523235443356, 0.4960702069890197), (-0.28580243060937255, -0.876385622041498, 1.1227971490073612), (0.9504657655332477, -0.9955915270506956, 0.9073968878469122)],472.021
[(-0.20590847333542173, -0.5183596148149059, 1.1474222846264541), (-0.47547908226906466, -0.8179714827120073, 0.5825822410471616), (0.8045399921579118, -0.5705152353603626, 0.6966508434831071), (-0.41340481538159535, -1.2428262251097193, 0.5252859527567803), (-0.2652911350468241, -1.3739057395973406, 0.912015118033768), (-0.1939144654088695, -0.7367476587431636, 1.0929919265334023)],26.603
[(-0.45363744644797643, -1.0161299380263171, 0.7306450019460051), (-0.9811864768098184, -0.8099233480791255, 1.4408905639315637), (0.07510594851450887, -1.0948148851912054, 1.192583960196001), (-0.40591181534999765, -1.199355715381529, 1.2759549947835775), (0.08475096800506297, -0.6701492251231154, 1.4750329420984247), (0.9429430506567702, -0.842072273836036, 1.193502977504251)],409.317
[(-0.5075504560111895, -1.433857106083953, 0.9131851216207626), (-0.4386182483682063, -0.8812650592903203, 0.9315517435179884), (0.5816125963303073, -1.138927208411738, 1.0825093830250134), (0.07816152173254524, -0.9121248610270557, 0.7600906312037722), (-0.4921258165427219, -1.1187376416645687, 0.6788421153802193), (0.13425743899486273, -1.157564421414437, 0.9544434553580519)],1.931
[(0.0890022490090554, -1.1174852618492637, 0.9968275239766375), (0.8069778406010484, -1.3970299886243556, 0.5559292270549969), (-0.1078966824323094, -0.705184454840851, 1.3798734449288876), (0.43295366425682547, -1.5907540998073677, 1.3360989037225983), (-0.018519456770041028, -0.6640314804270792, 1.177306486602005), (0.39111438992675435, -1.129012407230429, 1.0977251633723233)],1.931
[(-0.5039650505267729, -0.8600846314420293, 1.0796923676007115), (0.12185630145517973, -0.9831064422019844, 1.0816788373442785), (-0.11514596294467769, -0.5288874422091294, 1.2789218333211045), (0.05128736265299013, -0.9516729354025493, 0.8853884154670626), (-0.21956530811288405, -1.137486433970453, 0.8084514135857636), (-0.07673242934759432, -0.9279348523792773, 1.2404752057376722)],1.931
[(-0.13664470022566821, -0.5089470776283073, 0.9131226746936082), (0.7183534375224065, -1.0457348068018175, 0.42134375185594), (0.023993464932721642, -1.41806865532377, 1.230477853010855), (-0.2043173703944047, -0.7801077003163136, 1.331082537570326), (0.22943781732932356, -1.0929782866181328, 1.008923997925932), (0.4332354386286693, -0.6948401446141146, 0.9246743015909628)],29.526
[(-0.4133255149834252, -0.7942692782154122, 0.65422203935745), (-0.5487471178494844, -1.1417063206554101, 0.5351490649721515), (-0.3076019220613485, -1.2594569726077842, 1.3148752210552443), (0.4432159478436686, -0.9192325305442638, 1.0914965956063434), (-0.23961842382218468, -1.2099007174001783, 0.9662365995661462), (-0.33016007531489255, -1.3421867346384933, 1.2332254409986885)],1.931
[(-0.8676137865511486, -1.321200761331176, 0.942770131297447), (0.44127047757037746, -1.2803873116890643, 1.10330884271333), (-0.12813982237316082, -1.3312590922661784, 1.2848553889544414), (-0.6057826686339574, -0.36016099583349226, 0.7750544336852396), (0.4749985100234249, -1.0528341218388455, 0.9033750017010473), (-0.3725161412790889, -0.7814900914183681, -0.20933623869030193)],1.931
[(-0.2214461390710908, -1.1345937917447797, 0.954403129501746), (-0.30250426279826176, -0.7148664166813692, 0.6872130409712949), (0.05279613779246718, -1.1653952939634207, 1.0767352846800098), (0.09903445702612242, -1.2992240546005176, 1.130059402251135), (-0.3232879750562928, -0.9810999153531623, 1.0401131942192412), (-0.4158584829090116, -0.7681300310853183, 1.3317651386078508)],1.931
[(-0.6154430780298592, -0.6685613348306549, 1.091382893968493), (-0.0373937898614044, -0.6798341138216735, 1.3476491368307266), (-0.08102381815320439, -1.0530647181887083, 0.4071282954483064), (0.8694095317572863, -0.6616909338550958, 1.1766994428954662), (-0.3552086619673261, -0.7784437360087788, 0.9317373006562709), (0.3136191347451698, -0.9177216354899845, 1.0206509045296455)],811.169
[(-0.7076494052348759, -1.4787134943278346, 1.2292731796970622), (0.08150236192158972, -0.7185608242211816, 1.2641469548026678), (0.5494218177778188, -0.8344097780877857, 0.14024451179879327), (-0.43130714234457546, -1.5528548591820501, 1.3971969284163435), (-0.07161460778341819, -0.8016296426915875, 0.941719979035625), (-0.2624560135452851, -0.8553187516027949, 0.9393620244473123)],9.616
[(-0.6577685220410536, -1.4204125597231227, 1.2783484039733997), (-0.3278652465469407, -1.113713859838331, 1.328081239742214), (-0.29690122573615174, -0.8172247340228602, 0.9531036794014937), (0.04636732502860348, -1.7161435728573953, 0.42986964036326303), (-0.8348493734037199, -0.7099937895479334, 0.8321115818796596), (0.09507679226643125, -1.2100036508247058, 0.8364014859771504)],624.576
[(-0.7672539274329997, -1.180209301972688, 0.9011744768468727), (-0.17475992919843605, -1.5149051265194866, 0.5011426102711809), (0.034472886070177525, -1.2462262189170314, 1.2193746956525486), (0.27942187672175983, -1.6822439257923048, 1.0252156598171336), (-0.06963901141439013, -0.8753299381103656, 1.12482265867034), (-0.3152159668853567, -0.6701280391552711, 0.6222957050349496)],1.931
