[(0.14, -1.0, 1.0), (0.05, -1.0, 1.0), (0.15, -1.0, 1.0), (0.07, -1.0, 1.0), (0.01, -1.0, 1.0), (0.01, -1.0, 1.0)],1.108
[(0.4044693996027211, -0.9652750717239978, 0.7017721205926202), (-0.02613756469800553, -1.0086993112763112, 0.9969783546712744), (0.004671981609879777, -0.9869215295673822, 1.1729953895459124), (0.33514721593851804, -0.7305199495907541, 0.907643448384414), (0.08311431511772409, -1.2918586088218666, 0.6422086560171731), (0.2751129222032165, -1.3114335606117977, 0.8351822448253228)],1.108
[(0.6783657304755899, -0.9635399551177485, 1.2556633726726956), (0.2087562696173832, -0.8339158768790489, 1.4037714255989846), (0.8155747723920156, -0.9613071756861118, 1.0820895718293255), (-0.27514752936629533, -1.5440794728620086, 0.8186316672791402), (-0.2679522188541652, -0.748598297775714, 0.9759201962761659), (-0.45246635449992495, -1.6450310310831813, 0.6002835481928364)],248.868
[(0.19385180033623106, -1.0774018211555947, 1.2705392972987606), (0.21133565912483976, -0.7530617349671843, 1.186444787622344), (0.3151777769657251, -1.172358375832107, 1.115771395393991), (-0.15852957962927425, -1.3194485452066422, 1.2086540265574144), (0.3432746170659044, -1.0769593521982028, 0.611156718144608), (-0.21562962445932288, -1.4057181603242963, 1.4282964356202617)],201.546
[(0.2649468520289978, -0.7948562050864099, 0.15061233373937755), (0.3169728944532306, -1.0190238524500002, 1.2549238448684457), (0.7530143097256757, -1.1605689245185304, 1.0724574009070453), (-0.04375617282571846, -0.8252144035320139, 1.44616466217052), (-0.371501674783779, -1.124472567788344, 1.267912354834971), (-0.23836630087468663, -1.028881015942356, 1.2366615562862853)],87.457
[(0.39089967331279507, -0.8910412254128096, 1.0650418245954574), (-0.10454630613879053, -0.828877876454607, 1.2458630554774939), (0.21460755561169298, -1.0884438337969378, 1.470575667339145), (0.3906386947489417, -1.1520846095509027, 0.5132893275365411), (0.5658382459770804, -1.1762568547205894, 1.488865666558448), (-0.784753776049043, -0.7880567978761159, 0.7057476208025828)],1.108
[(0.4927656357955062, -0.7642072018726571, 1.2626197473228045), (0.4476353649121476, -1.1115284707690942, 1.095188599522177), (0.37465735689769863, -0.9463838516772348, 0.8106091247296733), (-0.5565476484677279, -0.4070366546801114, 0.7852292253800565), (0.5183567549463893, -0.889143294532384, 0.6965142926975462), (-0.5002465040202718, -1.2412243336185114, 1.340469593652189)],462.804
[(-0.15397496798515015, -0.6886262766446951, 1.3698165467742465), (-0.4454748235204794, -0.7226676948434918, 1.0629315248012798), (-0.3915893532788999, -1.1028365203203927, 1.1689809398178088), (0.281710288824316, -1.5402240751836471, 0.8508170922985925), (0.8737687098010787, -0.91641195543082, 0.9173212136866856), (0.08570688408892363, -1.9276127189372034, 0.27105817534891086)],nan
[(0.349014657300852, -1.075547718797348, 0.8253564799491125), (-0.014475627649438688, -0.41676166603838416, 0.9713481581196066), (0.18162975658498504, -1.212936784211648, 0.9980066355924314), (-0.13632904365666512, -1.2702473472057292, 1.356940191501302), (-0.5825254977050797, -0.8622812713723612, 1.4761050791054944), (-0.36970909191512114, -0.9553838273714743, 0.815634727174092)],1012.462
[(-0.02607863736601751, -0.8213181530625111, 0.8058837325517269), (-0.5267906444933004, -1.272931348351307, 0.9134940222715634), (0.04486987645550612, -1.341551038227452, 1.2269811543192455), (-0.7468088924697402, -1.312425239890156, 1.1262680137233698), (-0.40729307762795625, -1.2978856767568414, 1.062999012281289), (0.13498361481488705, -0.5299010222390866, 0.8447921789975674)],nan
[(0.6270763577465475, -1.2347044574772081, 0.6745323066919271), (0.3101103177367138, -1.1934962985539297, 1.4619094818437024), (-0.6644578950351926, -0.9334911176230041, 1.0931054731967427), (0.17518544050550028, -1.2528972409297943, 0.7519267910927575), (0.31846034640789395, -1.0739592547525694, 1.3556713556209714), (0.3697340751334024, -0.4544873379084462, 0.7145552308147131)],2154.058
[(-0.15399350014394442, -0.800387393359306, 0.837773697245694), (0.3201340637306044, -1.2835761445091816, 1.5364397111418544), (0.40460378026668387, -1.0090606727483962, 1.3672078488825261), (0.7664935517492673, -1.098940764600953, 0.7491884205643804), (0.771845095923429, -0.6178932079635355, 1.2104214482406772), (0.875006600803177, -1.2636026208596673, 1.214724743424096)],901.534
[(0.41922970174295243, -1.3067472316198985, 0.8198922321791381), (-0.031790789763631006, -0.6596947871598993, 0.9603789863831622), (0.4511779400457555, -0.906123311607001, 0.28323560519371604), (-0.47567398533301103, -1.1517221286321924, 1.0282514342019509), (0.23602719038597852, -1.2119610624339987, 1.269771953099776), (-0.7490651387916036, -0.7282904477339187, 0.9426983937065646)],1461.92
[(0.2263797098386937, -1.4841324458928769, 0.8491152329054041), (-0.10820228264761943, -0.4462367628686328, 0.7886347312190464), (0.3497861819323199, -1.2754341810863417, 1.3171575148012762), (-0.17674166098751323, -0.8276490481714919, 1.5008387502084868), (-0.19500010529552034, -0.4997672475653324, 0.754251133658512), (0.07659788927510572, -0.9415205560237949, 0.9141326129287939)],469.986
[(-0.9311948920571774, -0.8029756710670491, 1.192514869868145), (0.1743234799174576, -1.0701053324088374, 0.6183449827656102), (-0.02704790071816618, -0.5312680309301089, 1.0193556290976982), (0.18264223037158794, -0.6115752818374139, 1.2256797524663603), (-0.4044762283589775, -1.1547450290673344, 0.5689154635001283), (-0.4259756269593355, -0.7209381687964155, 0.7212011620417879)],nan
[(0.6574839447079648, -0.24827852720740895, 0.8173969169963594), (-0.3327132895607277, -0.6295290242179292, 0.940004902321797), (0.15786680097248346, -0.9943282626471518, 0.9322793219355306), (-0.012088876548680128, -0.6751794047177526, 1.1275136610012884), (-0.48994822140382066, -1.0318340509739357, 0.9860396965695742), (-0.5594433187782222, -0.8064829715096103, 0.8101560228167461)],2801.276
