[(-0.15268479067276722, -0.6924883811494069, 0.9015003182415383), (0.058713538640131006, -1.469189433549964, 1.0117441146906556), (0.24329851444503336, -0.5192357932489449, 0.7356216763782124), (0.28763747562517045, -0.7208211329290468, 0.3312644431559558), (0.06151048641306424, -0.962486972105947, 1.2248984687572575), (0.2654050300200163, -1.144379235313639, 1.056930521207332)],3028.637
[(-0.08311099821360715, -1.068657952111345, 1.2526350716122396), (0.0970472575360498, -1.5742490193372047, 1.3284022214015208), (0.5176375489029639, -0.7281082624167358, 1.1010347599162646), (-0.02786296062156124, -0.8443974277924811, 1.0762758985944139), (0.3884060041602922, -1.1192142952268982, 1.2294289407424561), (-0.2800610793341756, -1.0346774072612592, 1.4657245979817761)],3499.296
[(-0.44083400487906055, -0.8678450777715664, 1.0882140388750439), (0.3361296975920764, -1.4494767388602339, 1.3169280081495007), (0.00239775102253453, -0.9628953201201358, 1.2401089549630697), (-0.10948576300605171, -0.8197606636240131, 1.0107481497522508), (0.5170481906047201, -1.2657877161159912, 0.6360104049908752), (-0.5639195288867483, -0.9236421807279341, 0.9637251890582526)],14862.524
[(0.08148202925149876, -1.257807340665301, 0.4184838023076888), (0.42668460866091357, -1.4155388449556154, 0.6403812728715716), (-0.4296661361770123, -0.9893440803451593, 1.0510842399853513), (0.8280862463946754, -1.2889951580848007, 0.6731112991396608), (-0.27344999778924645, -1.1614666577711685, 1.17392024551236), (0.15779203651153434, -0.5547834938997968, 1.097897850074399)],448.117
[(-0.0234928192209587, -0.3568209817244965, 1.0483113445965018), (0.48934424941616067, -1.5317066415872467, 1.223826765529558), (-0.14835912567918663, -1.0262137632965587, 0.986841677608948), (0.5873898035140468, -1.1211171705437868, 0.8651702802793171), (0.4580574154643722, -0.9805420429395594, 1.0506078019459326), (-0.24826396177058213, -0.3899792491061299, 0.08862080662579441)],3677.527
[(0.010938380959228182, -0.7865062308121704, 1.0764061038266854), (0.7165783042100726, -0.8148692183596575, 1.2059038086094218), (-0.28144690501699343, -1.0356164044298937, 1.3806416099441607), (-0.5210223678463071, -0.9248073351844274, 0.8147324551986863), (0.5999680347087614, -1.0412538519071965, 1.2616662012061606), (0.19353891470826787, -1.3789148472625474, 0.9074771583006686)],8715.733
[(0.35460011898004257, -0.8894828598744609, 1.1262466634095394), (0.2987852600058435, -0.9922642609183838, 1.0925601356835102), (0.12975750184916207, -1.2629901921090672, 1.0683755458420037), (-0.11018711860532082, -1.3434857683618044, 1.1567216297204386), (0.0180227464830367, -1.404213336790068, 1.4402280429446572), (-0.010185954883759856, -0.9842529907240765, 1.209309978977422)],649.01
[(-0.001494431375527158, -0.9362571542925109, 0.8779500488792842), (-0.358395070407022, -1.2263517570831455, 0.9187192379787834), (0.8103180523922083, -0.967934922904201, 0.7031685985575149), (0.15037930281685535, -1.3861317566550992, 0.8574054152483628), (-0.45393878456593845, -1.089044036757516, 0.8937424040896671), (0.7014124197310925, -1.4805157383595204, 0.46560590230500176)],3183.783
[(-0.02685924642599808, -0.8130483772908212, 0.5642840272347975), (0.42156375584623523, -0.7052786390327707, 0.6917257948962419), (0.2824180173302166, -1.2335635567885643, 0.5199934911680459), (0.2598685832152424, -0.9341032718741987, 0.8333989390567418), (0.31525795412931945, -1.1430128946051594, 1.2212385486776636), (-0.34998840150259936, -0.658165936841657, 0.6678910827761795)],1794.476
[(0.6306195960138141, -0.41850179635931717, 1.1342690165265519), (0.3403575079318485, -1.496298840656113, 0.952945495354024), (-0.6825969393272139, -1.4030407040954338, 0.6407991038205894), (-0.39156694245073687, -0.6000506028822337, 1.0085307598489386), (0.1374484993414767, -0.5843560051744724, 0.6696578935481587), (0.08104421729961006, -0.31579706031571775, 0.8737928748335206)],3926.387
