[(-0.11423375456668801, -1.0, 1.0), (-0.02039150963909659, -1.0, 1.0), (0.19071318320802788, -1.0, 1.0), (0.20815498410432764, -1.0, 1.0), (0.46754814526041294, -1.0, 1.0), (0.011004991222240029, -1.0, 1.0)],11069.248
[(-0.12565331066859922, -1.0, 1.0), (0.09824643842683972, -1.0, 1.0), (-0.19849077389516173, -1.0, 1.0), (0.16287761261516642, -1.0, 1.0), (0.501113145426246, -1.0, 1.0), (0.24988892386609013, -1.0, 1.0)],24077.234
[(-0.42969310411064565, -1.0, 1.0), (0.7747453064911083, -1.0, 1.0), (0.038085867107742255, -1.0, 1.0), (-0.5835464910051896, -1.0, 1.0), (0.462754898606819, -1.0, 1.0), (0.22234766995255112, -1.0, 1.0)],13205.549
[(-0.5089625074166121, -1.0, 1.0), (0.9545018801707907, -1.0, 1.0), (0.720567001541085, -1.0, 1.0), (-0.5231178083880876, -1.0, 1.0), (-0.02654218258760449, -1.0, 1.0), (0.15055286721857308, -1.0, 1.0)],2031.385
[(-0.22502360232609525, -1.0, 1.0), (0.9212638443980778, -1.0, 1.0), (0.7846892836896997, -1.0, 1.0), (-0.8183163040597701, -1.0, 1.0), (-0.39750671612439237, -1.0, 1.0), (0.19865740047674796, -1.0, 1.0)],1969.704
[(0.2322731371346327, -1.0, 1.0), (0.5077610099124972, -1.0, 1.0), (0.5411766010936383, -1.0, 1.0), (-0.44976143679399105, -1.0, 1.0), (0.30915381647278506, -1.0, 1.0), (-0.19689923849194108, -1.0, 1.0)],4.8
[(-0.2253758518374584, -1.0, 1.0), (0.4400041939039755, -1.0, 1.0), (0.7382632795232624, -1.0, 1.0), (-0.46159011787484727, -1.0, 1.0), (0.41045060933164296, -1.0, 1.0), (0.13821146719252408, -1.0, 1.0)],2416.576
[(0.0006382963142964604, -1.0, 1.0), (0.47801276637606427, -1.0, 1.0), (0.7534804098591411, -1.0, 1.0), (-0.8641841319638066, -1.0, 1.0), (-0.39586812688869305, -1.0, 1.0), (0.09057826640717323, -1.0, 1.0)],nan
[(-0.05324108130772451, -1.0, 1.0), (0.2092790552421065, -1.0, 1.0), (0.25056195260560177, -1.0, 1.0), (-0.40002468552691123, -1.0, 1.0), (0.02182677902572444, -1.0, 1.0), (0.24103955769349716, -1.0, 1.0)],2434.001
[(-0.3451809021387451, -1.0, 1.0), (0.5992898711239678, -1.0, 1.0), (0.20598276585349018, -1.0, 1.0), (-0.1869572023656078, -1.0, 1.0), (0.3789285256112357, -1.0, 1.0), (-0.2683057997345739, -1.0, 1.0)],4113.911
